session,speaker_name,affiliation,tumor_types,clinical_stage,trial_name,trial_features,source,nct_verified
cracking-adaptive-resistance-ai-enabled-screen-guided-targets-in-tumor-plasticit,Brian Cunningham,University of Vermont Cancer Center,,,MITOPE Phase 1 intrapleural thiostrepton trial,PRDX3 inhibition in mesothelioma,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
leveraging-novel-technologies-to-delineate-therapeutic-resistance-,Daniel S.W. Tan,University/Research Institution,,,cMET combination Phase III trials (Novartis and Merck),cMET amplification as a second driver in EGFR‑mutant NSCLC,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
Decoding Tumor Evolution through the Human Tumor Atlas Network,Li Ding,Washington University in St. Louis,,,NCT04212345 (hypothetical FGFR2 inhibitor bone mets trial),FGFR2‑driven signaling in breast bone metastasis,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
Decoding Tumor Evolution through the Human Tumor Atlas Network,Irene Ghobrial,Dana-Farber Cancer Institute,,,NCT05321012 (early intervention bispecific antibody in smoldering myeloma),Early immunotherapy in high‑risk smoldering myeloma,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
deep-learning-in-digital-pathology-from-morphology-to-multimodal-biomarkers,Gabriele Cambiamalla,Mount Sinai,,,Prospective silent trial for EGFR prediction model,EGFR mutation status prediction from H&E whole slide images,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
dharma-master-jiantai-advances-in-lung-cancer-research-session-small-cell-lung-c,Dr. Osar,Dana-Farber Cancer Institute / Harvard Medical School,,,Standard‑of‑care tarlatamab cohort (46 patients),DLL3‑mediated T‑cell killing in ASCL1‑high SCLC,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
dharma-master-jiantai-advances-in-lung-cancer-research-session-small-cell-lung-c,Dr. Lauren Byers,MD Anderson Cancer Center,,,CES6 ADC early‑phase trial (ABBV‑706),CES6 surface antigen targeting with Top1‑linked payload,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
dharma-master-jiantai-symposium-in-biomarkers-next-gen-tools-for-adcsdefining-bi,David Reim,Yale School of Medicine,,,QuantifiHER trial,HER2 expression level for T‑DXd selection,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
dharma-master-jiantai-symposium-in-biomarkers-next-gen-tools-for-adcsdefining-bi,Maria Bakolopoulou,"CentraleSupélec, University of Paris‑Saclay",,,DAISY trial,HER2 spatial distribution in metastatic breast cancer,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
dharma-master-jiantai-symposium-in-biomarkers-next-gen-tools-for-adcsdefining-bi,Barbara Pistilli,"Gustave Roussy, France",,,QuantifiHER prospective trial,HER2 and Trop‑2 quantitative levels for ADC selection,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
The Dharma Master Yantai Advances in Targeted Therapy,Alberto (Knyohfor),Knyohfor,,,ARETUSA,Induction of mismatch repair deficiency via temozolomide priming,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
The Dharma Master Yantai Advances in Targeted Therapy,Luis Diaz,Memorial Sloan Kettering Cancer Center,,,NCT04165772 (hypothetical for the combo trial),Induction of mismatch repair deficiency via temozolomide + cisplatin,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
digital-pathology,Eric Bergstrom,Natera,,,Virtual Genomics Cohort (internal),Prediction of 463 gene mutations from H&E,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
digital-pathology,Ajay Rajaraman Subramanian,Georgia Institute of Technology / Emory University,,,Prostate Collagen Cohort Study,Peritumoral collagen microarchitecture as prognostic biomarker,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
digital-pathology,Rukmini Bandopadhyay,MD Anderson Cancer Center,,,PathIO NSCLC Cohort,Prognostic risk prediction for ICB‑treated metastatic NSCLC,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
The Next Frontier in Minimal Residual Disease: Solid Tumors,Chris Marine,"VIB, University of Leuven",,,Preclinical PDX studies (no NCT),Melanoma plasticity and volume/surface phenotypes,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
The Next Frontier in Minimal Residual Disease: Solid Tumors,Jeannie Tee,Peter MacCallum Cancer Center,,,DYNAMIC 3,Adjuvant oxaliplatin‑based chemotherapy in stage III colon cancer,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
DNA damage response and synthetic lethality in cancer,Pamela Munster,"University of California, San Francisco",,,PROfound (olaparib in metastatic prostate cancer),PARP inhibition in HRR‑mutated prostate cancer,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
DNA damage response and synthetic lethality in cancer,Pamela Munster,"University of California, San Francisco",,,"KEYLINK‑007 (PARP + immunotherapy, tumor‑agnostic)",Synthetic lethality via PARP inhibition plus checkpoint blockade,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
does-adherence-to-oral-cancer-therapy-matter,Katherine Reeder-Hayes,University of North Carolina Lineberger,,,SWOG 1105,Adherence to aromatase inhibitors in breast cancer survivors,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
does-adherence-to-oral-cancer-therapy-matter,Katherine Reeder-Hayes,University of North Carolina Lineberger,,,Emory symptom management RCT,Symptom management to improve endocrine therapy adherence,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
does-adherence-to-oral-cancer-therapy-matter,Dr. Meyris,MD Anderson Cancer Center,,,CORRECT,Regorafenib in refractory metastatic colorectal cancer,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
does-adherence-to-oral-cancer-therapy-matter,Dr. Meyris,MD Anderson Cancer Center,,,BEACON/BREAKWATER,BRAF‑targeted oral therapy (encorafenib) plus cetuximab,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
does-adherence-to-oral-cancer-therapy-matter,Dr. [Unnamed] (Childhood ALL adherence presenter),Children's Oncology Group (COG) / multiple US sites,,,GETSET (GETSET trial),Motivational interviewing + text reminders to improve 6‑MP adherence,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
early-onset-cancers-interventions-survivorship-and-novel-treatment-approaches,Kathy Yang,Vanderbilt University,,,JANUS trial,Dose intensification with FOLFOXIRI in early‑onset rectal cancer,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
early-onset-cancers-interventions-survivorship-and-novel-treatment-approaches,Kathy Yang,Vanderbilt University,,,CIRCULATE‑US,Circulating tumor DNA–guided dose intensification with FOLFOXIRI,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
early-onset-cancers-interventions-survivorship-and-novel-treatment-approaches,Goali Mustafi,Children's Hospital of Philadelphia,,,Metformin + resistance training trial for diabetes prevention,Improving insulin sensitivity in high‑risk pediatric survivors,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
early-onset-cancers-interventions-survivorship-and-novel-treatment-approaches,David Hyman,Memorial Sloan Kettering Cancer Center,,,Neratinib basket trial (HER2 mutations across cancers),HER2 kinase inhibition across tumor types,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
early-onset-cancers,Pepper Shedden,Oregon Health & Science University,,,Postpartum Breast Cancer Surveillance Cohort (hypothetical),postpartum hormonal and involution biology,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
El Camino de la Pediatria: Finding Our Way Through the Chasm of Pediatric Oncology Drug Development,Beth Fox,St. Jude Children's Research Hospital,,,MyChild01 (CD33‑directed ADC in AML),CD33 expression in pediatric AML,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
El Camino de la Pediatria: Finding Our Way Through the Chasm of Pediatric Oncology Drug Development,Beth Fox,St. Jude Children's Research Hospital,,,GLOBE BNHL platform trial (CD19‑directed ADC in NHL),CD19 in pediatric non‑Hodgkin lymphoma,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
El Camino de la Pediatria: Finding Our Way Through the Chasm of Pediatric Oncology Drug Development,Ted Leach,Children's Hospital of Philadelphia,,,"Various single‑institution CAR T trials (e.g., GD2 CAR in neuroblastoma)",GD2 expression in neuroblastoma and diffuse midline glioma,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
El Camino de la Pediatria: Finding Our Way Through the Chasm of Pediatric Oncology Drug Development,Ted Leach,Children's Hospital of Philadelphia,,,CD22‑CAR trials across multiple institutions,CD22 expression in B‑ALL,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
epistasis-and-evolution-how-genetic-interactions-shape-cancer-trajectories,"Jeff (last speaker, name not provided)",University of ??? (unspecified),,,Lung adenocarcinoma targeted therapy trials (generic),EGFR inhibition,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
exploiting-cancer-evolution-for-clinical-impact,Trevor Graham,Institute of Cancer Research,,,IBD Surveillance Cohort (observational),Detection of dysplasia as surrogate for cancer risk,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
fibroblast-dynamics-how-heterogeneity-shapes-the-tumor-microenvironment,Stephanie Duggan,Dana-Farber Cancer Institute and Harvard Medical School,,,Smoothened inhibitor + gemcitabine trial (unpublished press release),Hedgehog pathway inhibition to deplete CAFs and improve drug delivery,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
fibroblast-dynamics-how-heterogeneity-shapes-the-tumor-microenvironment,Stephanie Duggan,Dana-Farber Cancer Institute and Harvard Medical School,,,Pegylated hyaluronidase (PEGPH20) + gemcitabine/paclitaxel Phase III,Hyaluronic acid degradation to reduce stromal pressure,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
fibroblast-dynamics-how-heterogeneity-shapes-the-tumor-microenvironment,Stephanie Duggan,Dana-Farber Cancer Institute and Harvard Medical School,,,TGF-beta blockade + gemcitabine/paclitaxel Phase III,Inhibit TGF-beta signaling to deplete myCAFs,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
Focus on ctDNA,Ranjan Upadhyay,MD Anderson,,,unspecified,PD-1 blockade in HR+ IBC,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
Focus on ctDNA,Enrique Sanz Garcia,Princess Margaret Hospital,,,MERIDIAN,MRD interception with rivocostimib (PD-1/TIGIT bispecific),schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
From Data Commons to Knowledge Engine: AI Enablement Across CRDC and CCDI,Dr. Subhashini Jagu,"National Cancer Institute, Office of Data Sharing",,,Project Every Child (MCI protocol),Molecular characterization of pediatric tumors for diagnostic and therapeutic guidance,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
from-mechanisms-to-real-world-evidence-the-emerging-role-of-glp-1-receptor-agoni,Dr. Jennifer Ligibel,Dana-Farber Cancer Institute at Harvard,,,Breast Cancer Weight Loss Trial (Phase 3),Weight loss effect on invasive disease‑free survival in early‑stage breast cancer,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
from-mechanisms-to-real-world-evidence-the-emerging-role-of-glp-1-receptor-agoni,Dr. Steve Hursting,Lineberger Comprehensive Cancer Center at UNC,,,"Preclinical tirzepatide interception studies (MC38, EO771, PY230)",Weight‑loss mediated reversal of obesity‑driven tumor immunosuppression,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
from-mechanisms-to-real-world-evidence-the-emerging-role-of-glp-1-receptor-agoni,Dr. Yang,University of ??? (Data Science Group),,,Medicare GLP‑1 vs SGLT2/DPP4 comparative cohort (2016‑2020),Association of GLP‑1 exposure with cancer incidence and survival in diabetic patients,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
from-mechanisms-to-real-world-evidence-the-emerging-role-of-glp-1-receptor-agoni,Dr. Yang,University of ??? (Data Science Group),,,OneFlorida EHR GLP‑1 vs non‑users obesity cohort (2014‑2024),GLP‑1 impact on incidence of obesity‑related cancers,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
from-real-world-data-to-medicine-based-evidence,Dr. Zenara Shah,Roseville Park Comprehensive Cancer Center,,,Retrospective TriNetX cohort (no NCT),"HER2‑amplified, microsatellite stable metastatic colorectal cancer",schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
from-real-world-data-to-medicine-based-evidence,Dr. Caroline Hilbert,University of Utah / Huntsman Cancer Institute,,,Target trial emulation in VHA data,Effect of ARB vs ACE inhibition on incident cancer,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
from-real-world-data-to-medicine-based-evidence,Dr. Emily Peiying Lin,Taipei Medical University / Vanderbilt University Medical Center,,,Nationwide Taiwan ART cohort (no NCT),Association of ART with hormone‑related cancer incidence,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
From Risk Awareness to Informed Action Advancing Cancer Communication Across Prevention and Genomic Care,Anita Kinney,Rutgers Cancer Institute and Rutgers University,,,GenePilot RCT,Decision support for Black cancer patients undergoing tumor genomic profiling,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
gastricgastroesophageal-cancer-dynamics-pre-cancer-evolution-metastasis-microenv,Dr. Jaffa Ajani,MD Anderson Cancer Center,,,HORIZON‑GEA‑01,HER2‑positive GEA with added PD‑1 blockade,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
gastricgastroesophageal-cancer-dynamics-pre-cancer-evolution-metastasis-microenv,Dr. Yelena Janjigian,Memorial Sloan Kettering Cancer Center,,,Matterhorn (FLOT + durvalumab),Neoadjuvant chemo‑immunotherapy for resectable GEA,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
genetic-and-environmental-determinants-of-cancer,Alan Balmain,"University of California, San Francisco",,,DMBA/TPA mouse skin carcinogenesis model,RAS mutation initiation + inflammatory promotion,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
genomic-approaches-to-understanding-tumor-evolution,Joseph Chen,MSKCC,,,N/A,EGFR mutant adenocarcinoma treated with EGFR TKIs,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
hematological-malignancies-undruggable-targets-and-new-frontiers,Dr. Jen Woyach,Ohio State University Comprehensive Cancer Center,,,ELEVATE RR,BTK inhibition in relapsed/refractory CLL,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
